ticker_a,ticker_b,lookback,entry_z,exit_z,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,entries,exits,turnover,win_rate,average_trade_return,cointegration_p_value
ACN,GOOGL,40,1.5,0.25,0.6202708095518843,0.08312598214762112,0.17645675710251865,0.47108415405892456,-0.18814134047849818,63,63,126.0,0.6507936507936508,0.010173524110546762,0.003098078028159723
ACN,GOOGL,90,1.5,0.5,0.37945268870197446,0.054669275151923324,0.16267587410548598,0.33606258735375494,-0.18576884120678316,49,49,98.0,0.673469387755102,0.00935418447426858,0.003098078028159723
ACN,GOOGL,40,1.5,0.5,0.3722534086248668,0.05375653543547476,0.16471350992541495,0.32636385114868005,-0.18496360720252414,63,63,126.0,0.6825396825396826,0.007445470051517314,0.003098078028159723
ACN,GOOGL,90,2.5,0.25,0.282135624241439,0.0419792427220993,0.1364592886064425,0.3076319915690765,-0.15963187815982383,28,27,55.0,0.6785714285714286,0.012254961273761649,0.003098078028159723
ACN,GOOGL,90,2.0,0.25,0.27954550584026094,0.041630655276955864,0.1539813706363485,0.2703616359882474,-0.17751576713922246,40,39,79.0,0.675,0.009168319824566822,0.003098078028159723
ACN,GOOGL,90,1.5,0.25,0.16808456946104244,0.02604047091516426,0.17736993426547,0.14681445884841693,-0.1867233143769086,53,52,105.0,0.5849056603773585,0.005769562928287769,0.003098078028159723
ACN,GOOGL,40,2.0,0.0,-0.14602117206938514,-0.02578000502906841,0.21845630047202869,-0.11800989476322886,-0.3657375665948146,68,67,135.0,0.5735294117647058,0.0011071128904820574,0.003098078028159723
ACN,GOOGL,60,2.0,0.0,-0.14602117206938514,-0.02578000502906841,0.21845630047202869,-0.11800989476322886,-0.3657375665948146,68,67,135.0,0.5735294117647058,0.0011071128904820574,0.003098078028159723
ACN,GOOGL,90,1.5,0.0,-0.20747032137279986,-0.037743580049325876,0.21607655491094818,-0.1746768873878111,-0.40992851965765975,67,67,134.0,0.5223880597014925,-6.248444535416015e-05,0.003098078028159723
ACN,GOOGL,90,2.0,0.0,-0.20747032137279986,-0.037743580049325876,0.21607655491094818,-0.1746768873878111,-0.40992851965765975,67,67,134.0,0.5223880597014925,-6.248444535416015e-05,0.003098078028159723
ACN,GOOGL,40,1.5,0.0,-0.2273953247073618,-0.041789126129341714,0.21794494023118113,-0.1917416668862083,-0.4179665755807698,69,68,137.0,0.4782608695652174,-0.0005276008783976011,0.003098078028159723
ACN,GOOGL,60,2.5,0.0,-0.33024168700802903,-0.06417227890615607,0.21820701448406896,-0.2940889826932727,-0.4929442946795338,67,66,133.0,0.47761194029850745,-0.002451560483365821,0.003098078028159723
ACN,GOOGL,60,1.5,0.0,-0.36316996922390277,-0.07194617430953265,0.2194753299535288,-0.3278098468960788,-0.5002369804423393,69,68,137.0,0.391304347826087,-0.0032090972352351757,0.003098078028159723
ACN,GOOGL,40,2.5,0.0,-0.38286447176078164,-0.07675756588569715,0.21520296917941692,-0.35667521771831867,-0.5290446392882179,66,65,131.0,0.5,-0.004057881838455715,0.003098078028159723
ACN,GOOGL,90,2.5,0.0,-0.38286447176078164,-0.07675756588569715,0.21520296917941692,-0.35667521771831867,-0.5290446392882179,66,65,131.0,0.5,-0.004057881838455715,0.003098078028159723
ACN,GOOG,90,2.0,0.5,0.9341998973497081,0.11533503837058312,0.14117529920335067,0.8169633003890651,-0.15932666353194114,31,31,62.0,0.8064516129032258,0.024279012832748907,0.0031328260503483973
ACN,GOOG,60,2.5,0.5,0.7932396467034672,0.10145747483439593,0.12878861393557012,0.7877829548282327,-0.16490647687972082,27,27,54.0,0.7407407407407407,0.024774025866687154,0.0031328260503483973
ACN,GOOG,60,2.0,0.5,0.8442929877744918,0.10658553574297058,0.14916945614150168,0.714526542497171,-0.18225522895860913,41,41,82.0,0.6829268292682927,0.017599542413457327,0.0031328260503483973
ACN,GOOG,40,2.5,0.5,0.5906830996956436,0.07982808452576817,0.11552778914830734,0.6909859966530639,-0.09259601605020473,25,25,50.0,0.72,0.021208013490393904,0.0031328260503483973
ACN,GOOG,60,2.5,0.25,0.6855326279007099,0.09022613599352658,0.13510600921900004,0.6678173422121777,-0.16690953739036918,28,28,56.0,0.7142857142857143,0.021971999633741496,0.0031328260503483973
